DataAsOf,EnrollmentAsOf,level,SchoolYear,DistrictCode,DistrictName,SchoolCode,SchoolName,ApplicationReceiptMonth,seniors,completed_this_month
2026-09-19,2026-06-01,school,2026,9612,Freire Charter School Wilmington,4080,Freire Charter School,2025-09-01,74,1
2026-09-19,2026-06-01,school,2026,9612,Freire Charter School Wilmington,4080,Freire Charter School,2025-10-01,74,11
2026-09-19,2026-06-01,school,2026,9612,Freire Charter School Wilmington,4080,Freire Charter School,2025-11-01,74,3
2026-09-19,2026-06-01,school,2026,9612,Freire Charter School Wilmington,4080,Freire Charter School,2025-12-01,74,5
2026-09-19,2026-06-01,school,2026,9612,Freire Charter School Wilmington,4080,Freire Charter School,2026-01-01,74,4
2026-09-19,2026-06-01,school,2026,9612,Freire Charter School Wilmington,4080,Freire Charter School,2026-02-01,74,3
2026-09-19,2026-06-01,school,2026,9612,Freire Charter School Wilmington,4080,Freire Charter School,2026-03-01,74,3
2026-09-19,2026-06-01,school,2026,9612,Freire Charter School Wilmington,4080,Freire Charter School,2026-04-01,74,4
2026-09-19,2026-06-01,school,2026,9612,Freire Charter School Wilmington,4080,Freire Charter School,2026-05-01,74,3
2026-09-19,2026-06-01,school,2026,9611,Great Oaks Charter School,4075,Great Oaks Charter School,2025-10-01,33,3
2026-09-19,2026-06-01,school,2026,9611,Great Oaks Charter School,4075,Great Oaks Charter School,2026-01-01,33,2
2026-09-19,2026-06-01,school,2026,9611,Great Oaks Charter School,4075,Great Oaks Charter School,2026-02-01,33,1
2026-09-19,2026-06-01,school,2026,36,Indian River School District,750,Ennis (Howard T.) School,NULL,36,0
2026-09-19,2026-06-01,school,2026,36,Indian River School District,746,Indian River High School,2025-09-01,282,7
2026-09-19,2026-06-01,school,2026,36,Indian River School District,746,Indian River High School,2025-10-01,282,55
2026-09-19,2026-06-01,school,2026,36,Indian River School District,746,Indian River High School,2025-11-01,282,19
2026-09-19,2026-06-01,school,2026,36,Indian River School District,746,Indian River High School,2025-12-01,282,9
2026-09-19,2026-06-01,school,2026,36,Indian River School District,746,Indian River High School,2026-01-01,282,22
2026-09-19,2026-06-01,school,2026,36,Indian River School District,746,Indian River High School,2026-02-01,282,15
2026-09-19,2026-06-01,school,2026,36,Indian River School District,746,Indian River High School,2026-03-01,282,12
2026-09-19,2026-06-01,school,2026,36,Indian River School District,746,Indian River High School,2026-04-01,282,8
2026-09-19,2026-06-01,school,2026,36,Indian River School District,746,Indian River High School,2026-05-01,282,5
2026-09-19,2026-06-01,school,2026,36,Indian River School District,748,Sussex Central High School,2025-09-01,473,3
2026-09-19,2026-06-01,school,2026,36,Indian River School District,748,Sussex Central High School,2025-10-01,473,23
2026-09-19,2026-06-01,school,2026,36,Indian River School District,748,Sussex Central High School,2025-11-01,473,36
2026-09-19,2026-06-01,school,2026,36,Indian River School District,748,Sussex Central High School,2025-12-01,473,9
2026-09-19,2026-06-01,school,2026,36,Indian River School District,748,Sussex Central High School,2026-01-01,473,22
2026-09-19,2026-06-01,school,2026,36,Indian River School District,748,Sussex Central High School,2026-02-01,473,11
2026-09-19,2026-06-01,school,2026,36,Indian River School District,748,Sussex Central High School,2026-03-01,473,21
2026-09-19,2026-06-01,school,2026,36,Indian River School District,748,Sussex Central High School,2026-04-01,473,9
2026-09-19,2026-06-01,school,2026,36,Indian River School District,748,Sussex Central High School,2026-05-01,473,9
2026-09-19,2026-06-01,school,2026,15,Lake Forest School District,665,Lake Forest High School,2025-09-01,236,3
2026-09-19,2026-06-01,school,2026,15,Lake Forest School District,665,Lake Forest High School,2025-10-01,236,21
2026-09-19,2026-06-01,school,2026,15,Lake Forest School District,665,Lake Forest High School,2025-11-01,236,7
2026-09-19,2026-06-01,school,2026,15,Lake Forest School District,665,Lake Forest High School,2025-12-01,236,11
2026-09-19,2026-06-01,school,2026,15,Lake Forest School District,665,Lake Forest High School,2026-01-01,236,14
2026-09-19,2026-06-01,school,2026,15,Lake Forest School District,665,Lake Forest High School,2026-02-01,236,15
2026-09-19,2026-06-01,school,2026,15,Lake Forest School District,665,Lake Forest High School,2026-03-01,236,18
2026-09-19,2026-06-01,school,2026,15,Lake Forest School District,665,Lake Forest High School,2026-04-01,236,11
2026-09-19,2026-06-01,school,2026,15,Lake Forest School District,665,Lake Forest High School,2026-05-01,236,6
2026-09-19,2026-06-01,school,2026,16,Laurel School District,756,Laurel Senior High School,2025-09-01,172,2
2026-09-19,2026-06-01,school,2026,16,Laurel School District,756,Laurel Senior High School,2025-10-01,172,6
2026-09-19,2026-06-01,school,2026,16,Laurel School District,756,Laurel Senior High School,2025-11-01,172,18
2026-09-19,2026-06-01,school,2026,16,Laurel School District,756,Laurel Senior High School,2025-12-01,172,7
2026-09-19,2026-06-01,school,2026,16,Laurel School District,756,Laurel Senior High School,2026-01-01,172,4
2026-09-19,2026-06-01,school,2026,16,Laurel School District,756,Laurel Senior High School,2026-02-01,172,7
2026-09-19,2026-06-01,school,2026,16,Laurel School District,756,Laurel Senior High School,2026-03-01,172,5
2026-09-19,2026-06-01,school,2026,16,Laurel School District,756,Laurel Senior High School,2026-04-01,172,2
2026-09-19,2026-06-01,school,2026,18,Milford School District,678,Milford Senior High School,2025-09-01,329,7
2026-09-19,2026-06-01,school,2026,18,Milford School District,678,Milford Senior High School,2025-10-01,329,25
2026-09-19,2026-06-01,school,2026,18,Milford School District,678,Milford Senior High School,2025-11-01,329,3
2026-09-19,2026-06-01,school,2026,18,Milford School District,678,Milford Senior High School,2025-12-01,329,13
2026-09-19,2026-06-01,school,2026,18,Milford School District,678,Milford Senior High School,2026-01-01,329,23
2026-09-19,2026-06-01,school,2026,18,Milford School District,678,Milford Senior High School,2026-02-01,329,7
2026-09-19,2026-06-01,school,2026,18,Milford School District,678,Milford Senior High School,2026-03-01,329,19
2026-09-19,2026-06-01,school,2026,18,Milford School District,678,Milford Senior High School,2026-04-01,329,16
2026-09-19,2026-06-01,school,2026,18,Milford School District,678,Milford Senior High School,2026-05-01,329,8
2026-09-19,2026-06-01,school,2026,88,MOT Charter School,587,MOT Charter School,2025-09-01,151,6
2026-09-19,2026-06-01,school,2026,88,MOT Charter School,587,MOT Charter School,2025-10-01,151,52
2026-09-19,2026-06-01,school,2026,88,MOT Charter School,587,MOT Charter School,2025-11-01,151,22
2026-09-19,2026-06-01,school,2026,88,MOT Charter School,587,MOT Charter School,2025-12-01,151,7
2026-09-19,2026-06-01,school,2026,88,MOT Charter School,587,MOT Charter School,2026-01-01,151,11
2026-09-19,2026-06-01,school,2026,88,MOT Charter School,587,MOT Charter School,2026-02-01,151,5
2026-09-19,2026-06-01,school,2026,88,MOT Charter School,587,MOT Charter School,2026-03-01,151,5
2026-09-19,2026-06-01,school,2026,88,MOT Charter School,587,MOT Charter School,2026-04-01,151,4
2026-09-19,2026-06-01,school,2026,88,MOT Charter School,587,MOT Charter School,2026-05-01,151,1
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,80,Delcastle Technical High School,2025-09-01,398,1
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,80,Delcastle Technical High School,2025-10-01,398,52
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,80,Delcastle Technical High School,2025-11-01,398,33
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,80,Delcastle Technical High School,2025-12-01,398,16
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,80,Delcastle Technical High School,2026-01-01,398,21
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,80,Delcastle Technical High School,2026-02-01,398,19
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,80,Delcastle Technical High School,2026-03-01,398,17
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,80,Delcastle Technical High School,2026-04-01,398,11
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,80,Delcastle Technical High School,2026-05-01,398,7
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,66,Hodgson (Paul M.) Vocational Technical High School,2025-09-01,266,2
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,66,Hodgson (Paul M.) Vocational Technical High School,2025-10-01,266,28
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,66,Hodgson (Paul M.) Vocational Technical High School,2025-11-01,266,23
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,66,Hodgson (Paul M.) Vocational Technical High School,2025-12-01,266,14
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,66,Hodgson (Paul M.) Vocational Technical High School,2026-01-01,266,15
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,66,Hodgson (Paul M.) Vocational Technical High School,2026-02-01,266,15
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,66,Hodgson (Paul M.) Vocational Technical High School,2026-03-01,266,22
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,66,Hodgson (Paul M.) Vocational Technical High School,2026-04-01,266,12
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,66,Hodgson (Paul M.) Vocational Technical High School,2026-05-01,266,10
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,26,Howard High School of Technology,2025-09-01,198,2
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,26,Howard High School of Technology,2025-10-01,198,19
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,26,Howard High School of Technology,2025-11-01,198,9
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,26,Howard High School of Technology,2025-12-01,198,6
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,26,Howard High School of Technology,2026-01-01,198,11
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,26,Howard High School of Technology,2026-02-01,198,16
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,26,Howard High School of Technology,2026-03-01,198,11
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,26,Howard High School of Technology,2026-04-01,198,14
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,26,Howard High School of Technology,2026-05-01,198,3
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,44,St. Georges Technical High School,2025-09-01,295,8
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,44,St. Georges Technical High School,2025-10-01,295,55
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,44,St. Georges Technical High School,2025-11-01,295,32
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,44,St. Georges Technical High School,2025-12-01,295,23
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,44,St. Georges Technical High School,2026-01-01,295,31
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,44,St. Georges Technical High School,2026-02-01,295,15
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,44,St. Georges Technical High School,2026-03-01,295,19
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,44,St. Georges Technical High School,2026-04-01,295,16
2026-09-19,2026-06-01,school,2026,38,New Castle County Vocational-Technical School District,44,St. Georges Technical High School,2026-05-01,295,6
2026-09-19,2026-06-01,school,2026,89,Newark Charter School,588,Newark Charter School,2025-09-01,221,16
2026-09-19,2026-06-01,school,2026,89,Newark Charter School,588,Newark Charter School,2025-10-01,221,86
2026-09-19,2026-06-01,school,2026,89,Newark Charter School,588,Newark Charter School,2025-11-01,221,29
2026-09-19,2026-06-01,school,2026,89,Newark Charter School,588,Newark Charter School,2025-12-01,221,16
2026-09-19,2026-06-01,school,2026,89,Newark Charter School,588,Newark Charter School,2026-01-01,221,11
2026-09-19,2026-06-01,school,2026,89,Newark Charter School,588,Newark Charter School,2026-02-01,221,2
2026-09-19,2026-06-01,school,2026,89,Newark Charter School,588,Newark Charter School,2026-03-01,221,7
2026-09-19,2026-06-01,school,2026,89,Newark Charter School,588,Newark Charter School,2026-04-01,221,5
2026-09-19,2026-06-01,school,2026,89,Newark Charter School,588,Newark Charter School,2026-05-01,221,5
2026-09-19,2026-06-01,school,2026,86,Odyssey Charter School,585,Odyssey Charter School,2025-10-01,94,14
2026-09-19,2026-06-01,school,2026,86,Odyssey Charter School,585,Odyssey Charter School,2025-11-01,94,12
2026-09-19,2026-06-01,school,2026,86,Odyssey Charter School,585,Odyssey Charter School,2025-12-01,94,6
2026-09-19,2026-06-01,school,2026,86,Odyssey Charter School,585,Odyssey Charter School,2026-01-01,94,6
2026-09-19,2026-06-01,school,2026,86,Odyssey Charter School,585,Odyssey Charter School,2026-02-01,94,6
2026-09-19,2026-06-01,school,2026,86,Odyssey Charter School,585,Odyssey Charter School,2026-03-01,94,9
2026-09-19,2026-06-01,school,2026,86,Odyssey Charter School,585,Odyssey Charter School,2026-04-01,94,3
2026-09-19,2026-06-01,school,2026,86,Odyssey Charter School,585,Odyssey Charter School,2026-05-01,94,3
2026-09-19,2026-06-01,school,2026,39,POLYTECH School District,652,POLYTECH High School,2025-09-01,263,4
2026-09-19,2026-06-01,school,2026,39,POLYTECH School District,652,POLYTECH High School,2025-10-01,263,34
2026-09-19,2026-06-01,school,2026,39,POLYTECH School District,652,POLYTECH High School,2025-11-01,263,16
2026-09-19,2026-06-01,school,2026,39,POLYTECH School District,652,POLYTECH High School,2025-12-01,263,11
2026-09-19,2026-06-01,school,2026,39,POLYTECH School District,652,POLYTECH High School,2026-01-01,263,19
2026-09-19,2026-06-01,school,2026,39,POLYTECH School District,652,POLYTECH High School,2026-02-01,263,10
2026-09-19,2026-06-01,school,2026,39,POLYTECH School District,652,POLYTECH High School,2026-03-01,263,21
2026-09-19,2026-06-01,school,2026,39,POLYTECH School District,652,POLYTECH High School,2026-04-01,263,11
2026-09-19,2026-06-01,school,2026,39,POLYTECH School District,652,POLYTECH High School,2026-05-01,263,11
2026-09-19,2026-06-01,school,2026,71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,2025-10-01,21,1
2026-09-19,2026-06-01,school,2026,71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,2025-11-01,21,1
2026-09-19,2026-06-01,school,2026,71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,2025-12-01,21,1
